price,address,city ,region,postcode,bedroom,bathroom,garage,type
$600,8 Mungala Street,HOPE ISLAND,QLD,3,1,2,House
$875,1A/10 Evans Road,RUSHCUTTERS BAY,NSW,1,1,−,Apartment / Unit / Flat
$580,57 Cottrill Street,CABOOLTURE,QLD,4,2,2,House
$1950 Per Week,702/37 Bayswater Road,POTTS POINT,NSW,3,2,2,Apartment / Unit / Flat
$415 FURNISHED pw,1/44 Liverpool Road,SUMMER HILL,NSW,1,1,−,Apartment / Unit / Flat
"$1,250 pw",20/321 Edgecliff Road,WOOLLAHRA,NSW,2,2,1,Apartment / Unit / Flat
$520,13 Wren Street,REDBANK PLAINS,QLD,4,2,2,House
$680 per week,83 Palatial Crescent,NARANGBA,QLD,4,2,2,House
"$1,100",1/320 Crown Street,SURRY HILLS,NSW,3,1,−,Apartment / Unit / Flat
$450,2/71-73 Phillis Street,MAYLANDS,SA,2,1,1,Apartment / Unit / Flat
$560,15 Magnetic Terrace,NORTH LAKES,QLD,4,2,2,House
$625 weekly,112 Nelson Rd,MOUNT NELSON,TAS,2,1,2,House
"$1,300 Wk",27 Midelton Avenue,NORTH BONDI,NSW,3,1,2,House
$800 per week,10/35 Moruben Road,MOSMAN,NSW,2,1,1,Apartment / Unit / Flat
$250 PER WEEK,3/557 Dean Street,ALBURY,NSW,1,1,−,Apartment / Unit / Flat
$900,1707/88 Church Street,PARRAMATTA,NSW,2,2,1,Apartment / Unit / Flat
$900,321/4 Stovemaker Lane,ERSKINEVILLE,NSW,2,2,1,Apartment / Unit / Flat
"$1,800 pw",8 Jamrozik Street,DENMAN PROSPECT,ACT,7,4,2,House
$890.00 per week,11/86-88 Wellington Street,BONDI BEACH,NSW,1,1,1,Apartment / Unit / Flat
DEPOSIT TAKEN,1 Sonny Leonard Street,ZETLAND,NSW,3,2,1,Apartment / Unit / Flat
$695 per week,1/118 Addison Road,MANLY,NSW,2,1,−,Apartment / Unit / Flat
$850 per week,27/65 Downie Street,MARYVILLE,NSW,3,2,1,House
"$1,650 pw",16 Allan Street,ROSEVILLE CHASE,NSW,5,2,1,House
"$1,500",9 Lawson Street,BONDI JUNCTION,NSW,3,2,−,House
$670 per week,113/2 Affleck Circuit,KELLYVILLE,NSW,2,2,2,Apartment / Unit / Flat
$620,21 Zoe Place,MOGGILL,QLD,4,2,2,House
$510,30B Bert Whiteley Place,ORANGE,NSW,3,1,1,House
$1100 Per Week,36 Rawson Avenue,BEXLEY,NSW,5,2,2,House
$650 Weekly,9706/177 Mitchell Road,ERSKINEVILLE,NSW,1,1,1,Apartment / Unit / Flat
"$2,850 per week",5/30 Ramsgate Avenue,BONDI BEACH,NSW,3,3,3,Apartment / Unit / Flat
$690.00 per week,15 Nardoo Crescent,O'CONNOR,ACT,3,1,1,House
$615 weekly,5/848 Glen Huntly Rd,CAULFIELD SOUTH,VIC,2,1,1,Townhouse
"$2,300 per week",12A North East Crescent,LILLI PILLI,NSW,5,3,4,House
$490,403/53 Browns Road,BENTLEIGH EAST,VIC,1,1,1,Apartment / Unit / Flat
"$1,950",8981 The Point Circuit,SANCTUARY COVE,QLD,4,3,2,House
$460 pw,37 Rossiter Street,CRANBROOK,QLD,4,1,2,House
$360 2 Bedrooms,2/95 Holmview Road,BEENLEIGH,QLD,2,1,1,House
$750 pw,16a Lorraine Avenue,CLARENCE PARK,SA,3,2,2,House
"$1,050",1A Lawson Street,BALMAIN,NSW,3,1,1,House
$650 per week,2/2 Strathburn Crescent,ORMEAU,QLD,3,2,2,Duplex
$750 Per Week,4/8-10 Cowper Street,MARRICKVILLE,NSW,1,1,1,Apartment / Unit / Flat
$1350.00 per week,804/568 Oxford Street,BONDI JUNCTION,NSW,2,2,1,Apartment / Unit / Flat
$775,501B/3-7 Lorne Avenue,KILLARA,NSW,2,2,2,Apartment / Unit / Flat
$370,3 Emerald Place,RAVENSWOOD,TAS,3,1,2,House
$950 wk,3/84 Beach Road,BONDI BEACH,NSW,2,1,−,Apartment / Unit / Flat
$700 per week,45 Newcross Street,INDOOROOPILLY,QLD,3,1,2,House
$680 per week,5 Friars Cres,NORTH LAKES,QLD,4,2,2,House
$760.00,21 Duke Street,WINDSOR,VIC,2,1,−,House
$450 per week,18/41 Chandler Street,BELCONNEN,ACT,1,1,1,Apartment / Unit / Flat
$800 pw,12/6 Coonanbarra Road,WAHROONGA,NSW,3,2,1,Apartment / Unit / Flat
$800.00,9 Mountfield Street,BRUNSWICK,VIC,3,1,−,House
"$2,250 per week",1/28 Old Burleigh Road,SURFERS PARADISE,QLD,5,3,1,House
$500 Per Week,63A Murray Farm Road,CARLINGFORD,NSW,2,1,−,Villa
$975 per week,36A. Seymour Street,CROYDON PARK,NSW,3,2,1,House
$950 p/w incl utilities,1/132 Hudson Parade,AVALON BEACH,NSW,2,2,1,Semi-Detached
"$1,600",133 Ebley Street,BONDI JUNCTION,NSW,3,2,−,House
$600 Per Week,11/17 George Street,MARRICKVILLE,NSW,2,1,1,Apartment / Unit / Flat
$620 per week,15/3 Bickleigh Street,GLEN IRIS,VIC,2,1,1,Apartment / Unit / Flat
$470/wk - Modern Finishes Throuhgout,2/7 Swift Lane,BURNSIDE,QLD,2,1,1,House
$830,17/19 Herbert St,ST LEONARDS,NSW,2,2,1,Apartment / Unit / Flat
$625 per week,18/10 Trevillian Quay,KINGSTON,ACT,1,1,1,House
$600 Wk,2/138B Bellevue Road,BELLEVUE HILL,NSW,3,1,−,Apartment / Unit / Flat
$1350 Per Week,2 Garsia Street,CAMPBELL,ACT,5,3,2,House
$650 weekly,319/55 Dooring St,DICKSON,ACT,2,2,1,Apartment / Unit / Flat
$495,14/92 Waverley rd,MALVERN EAST,VIC,2,1,1,Apartment / Unit / Flat
"$1,950 Fully Furnished",7/8 Loftus Street,SYDNEY,NSW,2,2,1,Apartment / Unit / Flat
$750 weekly,2/39 Park St,CLOVELLY,NSW,2,1,1,Apartment / Unit / Flat
$800.00 pw,2/12 Campbell Parade,MANLY VALE,NSW,2,2,1,Apartment / Unit / Flat
"$1,100.00",15 Plantation Avenue,BRIGHTON EAST,VIC,3,2,3,House
$850 per week,77 Lorraway Street,HOLT,ACT,4,3,2,House
$435 per week,4/35 Fitzroy Street,KIRRIBILLI,NSW,−,1,−,Studio
$1200 per week,281 Elizabeth St,SYDNEY,NSW,2,2,1,Apartment / Unit / Flat
"$1,650 Per Week",93 Liverpool Street,SYDNEY,NSW,2,2,1,Apartment / Unit / Flat
$750 per week,28 Fourth Street,BOWDEN,SA,2,2,1,Townhouse
$680 per week,901/610 St Kilda Road,MELBOURNE,VIC,2,2,1,Apartment / Unit / Flat
$750 Per Week,13 Turana Street,COOMBABAH,QLD,3,2,2,House
$900.00 per week,2/18 Brook Street,COOGEE,NSW,2,1,1,Apartment / Unit / Flat
$550 weekly,11/9 Bell Street,HORNSBY,NSW,1,1,1,Apartment / Unit / Flat
$1100 pw,90A Forestview Way,WOONONA,NSW,4,2,4,House
$555 per week,51/232 Preston Road,WYNNUM WEST,QLD,3,2,1,House
"$1,100.00 per week",20 Ferdinand Place,CAMPBELL,ACT,3,2,2,House
$675,80 Kenilworth Road,PARKSIDE,SA,4,1,2,House
$850 weekly,123/54 Printers Way,KINGSTON,ACT,2,2,2,Apartment / Unit / Flat
$1140 per week,18 Nundah Street,KEDRON,QLD,5,3,2,House
$550 per week,6/40 Cromwell Street,CROYDON PARK,NSW,2,1,1,Apartment / Unit / Flat
$950 Per Week,502/3 Meriton Street,GLADESVILLE,NSW,3,2,2,Apartment / Unit / Flat
$750 per week,15 McLaren Crescent,PEARCE,ACT,4,2,2,House
$780.00,130 Highett Road,HIGHETT,VIC,4,2,2,House
$520.00 per week,306/82 Thynne Street,BRUCE,ACT,2,1,1,Apartment / Unit / Flat
$480 p/w - Furnished,3/74 Sir Fred Schonell Drive,ST LUCIA,QLD,2,1,1,Apartment / Unit / Flat
$1500 Per Week Fully Furnished,17/226 Victoria Street,POTTS POINT,NSW,2,1,1,Apartment / Unit / Flat
$950 Per Wek,5 Jaques Avenue,BONDI BEACH,NSW,2,1,1,Apartment / Unit / Flat
$770 PW,66/2 Francis Road,ARTARMON,NSW,2,1,1,Apartment / Unit / Flat
$610 per week,8/12 Copelen Street,SOUTH YARRA,VIC,2,1,1,Apartment / Unit / Flat
$680 per week,19/5 Gould Street,TURNER,ACT,2,2,2,Apartment / Unit / Flat
$500 per week,2/2 William Wilkins Crescent,ISAACS,ACT,2,1,1,Apartment / Unit / Flat
$500,2/74a Knocklofty Terrace,WEST HOBART,TAS,2,1,2,Villa
$590.00 pw,20/55 Liekefett Way,MERIDAN PLAINS,QLD,3,2,2,House
$700 weekly,431/20 Shamrock St,ABBOTSFORD,VIC,2,2,1,Apartment / Unit / Flat
$850 p/w,252 Hudson Parade,AVALON BEACH,NSW,3,1,−,House
$995 pw,101/11 Wyagdon Street,NEUTRAL BAY,NSW,2,2,1,Apartment / Unit / Flat
$880,8 Teak Street,ROTHWELL,QLD,5,2,2,House
"$1,450 weekly",3/20 Moore St,COOGEE,NSW,2,2,1,Apartment / Unit / Flat
$780 per week,9/6 Lady Nelson Place,RED HILL,ACT,2,2,2,Apartment / Unit / Flat
$795.00,6/70-74 Finch Street,MALVERN EAST,VIC,3,1,1,Apartment / Unit / Flat
$590 pw,3/129 Brighton Road,ELWOOD,VIC,2,1,1,Apartment / Unit / Flat
$585,1&2/457 North Road,ORMOND,VIC,2,1,−,Apartment / Unit / Flat
$620.00 pw,116/2 MacPherson Street,CREMORNE,NSW,1,1,1,Apartment / Unit / Flat
$460 per week,5/218 Lennox Street,RICHMOND,VIC,1,1,−,Apartment / Unit / Flat
$800 per week,8/25 East Crescent Street,MCMAHONS POINT,NSW,1,1,−,Apartment / Unit / Flat
$920,85 Bay street,BOTANY,NSW,3,1,−,House
"$1,400 per week (Fully Furnished)",602/49-53 Regent Street,CHIPPENDALE,NSW,2,2,1,Apartment / Unit / Flat
$530.00 per week pw,10 St Helen Crescent,WARNER,QLD,3,2,2,House
$750 pw,13/103 Highview Avenue,GREENACRE,NSW,3,2,2,Townhouse
$650 per week,1/9a Belmont Avenue,WOLLSTONECRAFT,NSW,2,1,1,Apartment / Unit / Flat
"$1,100 pw",21 School Parade,MARRICKVILLE,NSW,3,1,1,House
$870 pw,103/8 Burwood Road,BURWOOD,NSW,2,2,1,Apartment / Unit / Flat
$600 per week,55/2-4 East Crescent Street,MCMAHONS POINT,NSW,−,1,1,Studio
$725.00 per week pw,13 Serene Court,BRAY PARK,QLD,4,2,2,House
$550.00 pw,7/13-15 Kleins Road,NORTHMEAD,NSW,2,2,1,Apartment / Unit / Flat
"$1,500",4A/17-19 Waverley Street,BONDI JUNCTION,NSW,3,2,1,Apartment / Unit / Flat
$580 Weekly,5/45 Back Street,BIGGERA WATERS,QLD,2,1,2,Apartment / Unit / Flat
$500,306/76 Roslyn Gardens,ELIZABETH BAY,NSW,−,1,1,House
$1100 Per week,12/249 Chalmers Street,REDFERN,NSW,2,2,1,Apartment / Unit / Flat
$750,2106/14-16 The Esplanade,ST KILDA,VIC,1,1,1,Apartment / Unit / Flat
$950.00,302/68 Cambridge Street,COLLINGWOOD,VIC,2,2,2,Apartment / Unit / Flat
$650 per week,14 Macnamara Avenue,CONCORD,NSW,2,1,1,Apartment / Unit / Flat
$850 weekly,17 Coolullah Ave,SOUTH YARRA,VIC,3,2,−,House
$875 Per Week,55 Boronia Road,BELLEVUE HILL,NSW,2,1,1,Apartment / Unit / Flat
$850 per week,19/103 Wycombe Road,NEUTRAL BAY,NSW,2,1,1,Apartment / Unit / Flat
$1050 per week,403/81 Harbour Street,HAYMARKET,NSW,1,1,1,Apartment / Unit / Flat
"$1,200 PER WEEK",7 Baltic Street,FAIRLIGHT,NSW,2,1,1,House
$495 pw,58 Daintree Drive,BUSHLAND BEACH,QLD,3,2,2,House
$630.00,1112/35 Spring Street,MELBOURNE,VIC,1,1,1,Apartment / Unit / Flat
$795 Per Week,31 Hull Street,RICHMOND,VIC,3,2,1,Townhouse
$900 per week,314/10 Jaques Avenue,BONDI BEACH,NSW,1,1,1,Apartment / Unit / Flat
$775,4/30 Parraween Street,CREMORNE,NSW,2,1,1,Apartment / Unit / Flat
$580 per week,1902/545 Station Street,BOX HILL,VIC,2,2,−,Apartment / Unit / Flat
$850 per week,2801/486 Pacific Highway,ST LEONARDS,NSW,1,1,1,Apartment / Unit / Flat
$495 per week,203/40 Trinca Street,DENMAN PROSPECT,ACT,1,1,1,Apartment / Unit / Flat
$850 Per Week,204/54-56 Marine Parade,MAROUBRA,NSW,1,1,1,Apartment / Unit / Flat
$800 per week,20/31 Byron Street,COOGEE,NSW,2,1,1,Apartment / Unit / Flat
$700 Per Week,14/646 Malvern Road,PRAHRAN,VIC,2,2,2,Apartment / Unit / Flat
"$1,000 pw",3C/1 Francis Road,ARTARMON,NSW,3,2,1,Apartment / Unit / Flat
$500 per week,26/21 Duxford Street,PADDINGTON,NSW,1,1,1,Apartment / Unit / Flat
$450.00,G02/108 Glen Iris Road,GLEN IRIS,VIC,1,1,1,Apartment / Unit / Flat
$380 per week,409/8C Myrtle Street,PROSPECT,NSW,1,1,1,Apartment / Unit / Flat
$340.00,3/71 Clyde Street,ST KILDA,VIC,1,1,−,Apartment / Unit / Flat
$780,57 Wells Street,NEWTOWN,NSW,2,1,−,House
$1350 per week,603/568 Oxford Street,BONDI JUNCTION,NSW,2,2,1,Apartment / Unit / Flat
$720.00,3/76 Wheatley Road,MCKINNON,VIC,3,2,2,Townhouse
$800 Per Week,402/417 Bourke Street,SURRY HILLS,NSW,1,1,1,Apartment / Unit / Flat
$750.00,173 Station Street,PORT MELBOURNE,VIC,2,1,−,House
$850.00 pw,54 Oceanic Drive,WARANA,QLD,4,1,4,House
$620.00,6/2-4 Faulkner Street,BENTLEIGH,VIC,2,2,1,Townhouse
$340.00,14/66 Murray Street,PRAHRAN,VIC,−,1,1,Studio
$570 per week,28/297 Flemington Road,FRANKLIN,ACT,2,2,2,Apartment / Unit / Flat
$500 per week,105/27 Allen Street,HARRIS PARK,NSW,1,1,1,Apartment / Unit / Flat
$800 P/W 4 BED + POOL & 3 LIVING,18-24 Huntingdale Place,GREENBANK,QLD,4,2,2,House
"$1,350 PER WEEK",2/95 Wentworth Street,RANDWICK,NSW,2,2,1,Apartment / Unit / Flat
Fully Furnished - $800/wk,401/3 Haran St,MASCOT,NSW,1,1,1,Apartment / Unit / Flat
"$1,600 Per Week",50/20 Illawong Avenue,TAMARAMA,NSW,2,1,1,Apartment / Unit / Flat
$450.00,309/52 Park Street,SOUTH MELBOURNE,VIC,1,1,1,Apartment / Unit / Flat
$510,28/36 Beattie Road,COOMERA,QLD,3,2,2,Townhouse
$600.00 per week,1020/243 Pyrmont Street,PYRMONT,NSW,1,1,−,Apartment / Unit / Flat
$860 Per Week,2 Langham Street,TARRAGINDI,QLD,5,2,1,House
$710,1/73 Waverley Road,CHADSTONE,VIC,4,3,2,Townhouse
$510 pw,9 Kempton Chase,BURDELL,QLD,4,2,2,House
$600,501/10-14 Carinya st,BLACKTOWN,NSW,2,2,1,Apartment / Unit / Flat
"$1,050",147/10 Lachlan Street,WATERLOO,NSW,2,2,1,Apartment / Unit / Flat
$575 per week,5 Normanby Street,PRAHRAN,VIC,2,2,1,Townhouse
$800 Per Week,2404/550 Queens Street,BRISBANE CITY,QLD,2,2,1,Apartment / Unit / Flat
$1095,21 Heseltine Street,DENMAN PROSPECT,ACT,4,2,2,House
$500,6 Macbeth Street,KINGSTON,QLD,3,2,1,House
$675 per week,8/170 Nelson Street,ANNANDALE,NSW,2,1,1,Apartment / Unit / Flat
$450 per week,128 13-15 Hassall Street,PARRAMATTA,NSW,1,1,−,Apartment / Unit / Flat
$560,6 Rushtons Way,MOUNT LOUISA,QLD,4,2,4,House
$650 weekly,15/27 Palmer Street,WOOLLOOMOOLOO,NSW,1,1,1,Apartment / Unit / Flat
$675,63/361 Kent ST,SYDNEY,NSW,1,1,−,Apartment / Unit / Flat
"$2,150.00 per week",62 Mooramie Avenue,KENSINGTON,NSW,4,2,2,House
$520,318/59 Autumn Terrace,CLAYTON,VIC,2,2,1,Apartment / Unit / Flat
$660 Per Week - With a 5th Bed/Office!,5 Barrams Road,SOUTH RIPLEY,QLD,4,2,2,House
$630 weekly,3/5 Nevertire Street,LAWSON,ACT,2,2,2,Villa
$700 Per Week,802/2 Kiln Road,KIRRAWEE,NSW,2,2,1,Apartment / Unit / Flat
$550.00,2/136 Brighton Road,RIPPONLEA,VIC,2,1,1,Apartment / Unit / Flat
$580 weekly,104/18 Hamilton St,BENTLEIGH,VIC,2,2,1,Apartment / Unit / Flat
"$2,300",13 Morehead Street,REDFERN,NSW,4,2,1,House
$530 weekly,2/8 Girdwood Ave,CARNEGIE,VIC,2,1,1,Apartment / Unit / Flat
"$1,300",30/293 Alison Road,COOGEE,NSW,2,2,1,Apartment / Unit / Flat
$550,5/39 Meadow Crescent,MEADOWBANK,NSW,2,1,1,Apartment / Unit / Flat
$410,2 Costa Court,WODONGA,VIC,3,1,2,House
"$1,130",1/24 Wandoo Street,FORTITUDE VALLEY,QLD,3,2,1,Apartment / Unit / Flat
$435,14A Knight Street,WEST RICHMOND,SA,2,1,4,House
$680,9 Gilmour Street,MANGO HILL,QLD,4,2,2,House
$620 per week,23005/2B Figtree Drive,SYDNEY OLYMPIC PARK,NSW,1,1,−,Apartment / Unit / Flat
"$1,600 pw",54A Fawcett Street,RYDE,NSW,5,3,2,Semi-Detached
$430 weekly,14/577 High St Rd,MOUNT WAVERLEY,VIC,2,1,1,Apartment / Unit / Flat
$900 per week,1811/1 Warde Street,FOOTSCRAY,VIC,3,2,2,Apartment / Unit / Flat
$550 p/w,Unit 4/2A Darling Point Rd,DARLING POINT,NSW,1,1,−,Apartment / Unit / Flat
$830,50/9 Atchison St,ST LEONARDS,NSW,2,2,1,Apartment / Unit / Flat
$1050 per week,2206/1 Kings Cross Road,DARLINGHURST,NSW,2,1,1,Apartment / Unit / Flat
$580,67 Dixon Street,SUNNYBANK,QLD,4,2,2,House
"$1,800 per week",9A Dumbarton Street,MCMAHONS POINT,NSW,3,2,2,House
$450 per week,27/165 Cleveland Street,CHIPPENDALE,NSW,−,1,−,Studio
$525 per week,6/4 Waratah Street,RUSHCUTTERS BAY,NSW,1,1,−,Apartment / Unit / Flat
"$1,400 pw",30/14-18 Edgewood Crescent,CABARITA,NSW,3,2,2,Apartment / Unit / Flat
$430.00,8/115 Alma Road,ST KILDA EAST,VIC,1,1,1,Apartment / Unit / Flat
$750,912B/8 Bourke St,MASCOT,NSW,1,1,1,Apartment / Unit / Flat
$1200per week,106/1 Dunning Avenue,ROSEBERY,NSW,2,2,1,Apartment / Unit / Flat
$450 per week,2/17 Mason Street,NORTH PARRAMATTA,NSW,2,1,1,Apartment / Unit / Flat
$1500 per week,150 Lawrence Street,ALEXANDRIA,NSW,4,2,1,Terrace
$630,131 East Beaumont Street,PARK RIDGE,QLD,4,2,2,House
$520 weekly,64/29 Dawes Street,KINGSTON,ACT,2,1,1,Apartment / Unit / Flat
$460 per week,11 Desmond Lane,FORDE,ACT,1,1,1,Apartment / Unit / Flat
$775.00,3/2 Brinsley Road,CAMBERWELL,VIC,2,2,2,Townhouse
"$1,300 per week",4/3 Central Street,NAREMBURN,NSW,3,1,1,Apartment / Unit / Flat
$495 Per Week,56a Tulloch Street,BLACKTOWN,NSW,2,1,−,Apartment / Unit / Flat
$695 Per Week,16/48 Carrington Road,WAVERLEY,NSW,1,1,1,Apartment / Unit / Flat
$700 weekly,1 Shoalhaven St,PLAINLAND,QLD,4,2,2,House
$750 Per Week,2A Fairview Street,HAWTHORN,VIC,2,1,1,Apartment / Unit / Flat
$370,1/68 Banksia Street,HEIDELBERG,VIC,2,1,1,Townhouse
$780 pw,111B/37 Nancarrow Avenue,RYDE,NSW,2,2,1,Apartment / Unit / Flat
$800 Per Week,65 Investigator Street,RED HILL,ACT,3,1,1,House
$580 per week,106 Woodstock Street,MAYFIELD,NSW,3,1,−,House
$680 pw,13/4 Bobbin Head Road,PYMBLE,NSW,2,2,2,Apartment / Unit / Flat
$525 pw,712/240 Bunda Street,CITY,ACT,1,1,1,Apartment / Unit / Flat
$780,15 Howard Street,MORNINGSIDE,QLD,3,2,2,House
$545 per week,14 Moore Street,QUEANBEYAN,NSW,2,1,4,House
$500 per week,927/40 Hall Street,MOONEE PONDS,VIC,1,1,1,Apartment / Unit / Flat
$370,3/39 Sirocco Place,BALD HILLS,QLD,1,1,1,House
$575pw,8 Goldsmith Street,FANNIE BAY,NT,3,1,3,House
$570 per week,69/74 Leichhardt Street,GRIFFITH,ACT,2,1,1,Apartment / Unit / Flat
$600,6 Sunrise Pocket,IDALIA,QLD,4,2,2,House
$720 per week,12/1 Robertson Street,NARRABEEN,NSW,2,1,1,Apartment / Unit / Flat
$520 weekly,29/217 Northbourne Ave,TURNER,ACT,1,1,1,Apartment / Unit / Flat
"$1,200",38 Morgan St,PETERSHAM,NSW,3,1,2,House
$480 per week,2110/1 Grazier Lane,BELCONNEN,ACT,1,1,−,Apartment / Unit / Flat
$730 per week,323/2E Charles Street,CANTERBURY,NSW,2,2,1,Apartment / Unit / Flat
$430 pw,159A North East Road,MANNINGHAM,SA,1,1,1,Apartment / Unit / Flat
$650,21/3 Norman Street,SOUTHPORT,QLD,2,2,1,Apartment / Unit / Flat
$730 pw,104/22 Smallwood Avenue,HOMEBUSH,NSW,2,2,1,Apartment / Unit / Flat
$950 per week,10A Darcy Street,MARSFIELD,NSW,3,3,2,House
$595 Per Week,2 Deane Street,GLENBROOK,NSW,4,1,−,House
$950 per week,11 Grace Munro Crescent,STRATHNAIRN,ACT,4,2,2,House
$680 per week,6/187 Bourke Street,DARLINGHURST,NSW,1,1,−,Apartment / Unit / Flat
$600,4 Red Brush Drive,KEYSBOROUGH,VIC,3,2,2,House
$530 per week,7/74 Leichhardt Street,GRIFFITH,ACT,1,1,1,Apartment / Unit / Flat
$630 pw,4/6 Lower Spofforth Walk,CREMORNE POINT,NSW,1,1,−,Apartment / Unit / Flat
$460,29 Oconnell Street,REDCLIFFE,QLD,3,1,1,House
$800 per week,83 Smith Street,SUMMER HILL,NSW,2,1,−,House
$625 Weekly,29/111 Soames Street,EVERTON PARK,QLD,4,2,2,Townhouse
$590.00 Per week,52 Creekwood Circuit,SPRING MOUNTAIN,QLD,4,2,2,House
"$1,900 pw",11 Day Avenue,KENSINGTON,NSW,4,2,3,House
$890,14/2 Daniel Street,BOTANY,NSW,2,2,2,Apartment / Unit / Flat
$600 per week,105/10-14 Smallwood Avenue,HOMEBUSH,NSW,1,1,1,Apartment / Unit / Flat
$730 P/W,403/21 Brisbane Street,SURRY HILLS,NSW,1,1,1,Apartment / Unit / Flat
$990,47 David Fleay Street,WRIGHT,ACT,4,2,2,House
$600,1/28 Tivoli Place,SOUTH YARRA,VIC,2,2,1,Apartment / Unit / Flat
$700 per week,4/26 Toongarah Road,WAVERTON,NSW,2,1,−,Apartment / Unit / Flat
$400 per week,10/65 Station Street,MALVERN,VIC,1,1,1,Apartment / Unit / Flat
$450,20 Cleghorn Avenue,RIVERSIDE,TAS,3,1,4,House
$950 pw,101/12 Ithaca Road,ELIZABETH BAY,NSW,2,1,1,Apartment / Unit / Flat
$980,109C/797 Botany Road,ROSEBERY,NSW,2,2,1,Apartment / Unit / Flat
"$1,400",9 Darghan Street,GLEBE,NSW,4,1,1,House
$595,23 Norwood Street,OAKLEIGH SOUTH,VIC,3,2,2,House
$950 Per Week,10.06/7-9 Gibbons Street,REDFERN,NSW,2,2,1,Apartment / Unit / Flat
$900,5/35 Albion Street,SURRY HILLS,NSW,2,2,1,Apartment / Unit / Flat
$540,45a Hallett Avenue,TRANMERE,SA,3,2,2,House
$480 per week,7/152-154 McLeod Street,CAIRNS NORTH,QLD,2,2,1,Apartment / Unit / Flat
$580 per week,108/335 Lake Street,CAIRNS NORTH,QLD,2,2,1,Apartment / Unit / Flat
$850 per week,42 Whitby Road,KINGS LANGLEY,NSW,4,2,2,House
$485 per week,11/46 McGowan Crescent,GOOGONG,NSW,1,1,1,Apartment / Unit / Flat
$825 per week,2/4 Macleay Street,POTTS POINT,NSW,2,1,−,Apartment / Unit / Flat
"$1,550 per week",77 O'Donnell Street,NORTH BONDI,NSW,3,1,−,House
"$1,720 Per Week",6301/117 Bathurst Street,SYDNEY,NSW,2,2,1,Apartment / Unit / Flat
$750 per week,406/8 Yara Avenue,ROZELLE,NSW,1,1,1,Apartment / Unit / Flat
LIVE BEAUTIFULLY WITH SUPERIOR SERVICE - $750,705/60 Doggett Street,NEWSTEAD,QLD,2,2,1,Apartment / Unit / Flat
"$2,800.00 per week",5 Leura Road,DOUBLE BAY,NSW,4,3,1,House
$490,1/7 Batt Court,NORANDA,WA,3,1,1,Villa
$460 per week,11 Cabramatta Avenue,MILLER,NSW,3,1,1,House
$795 per week,17/47-49 Caroline Street,SOUTH YARRA,VIC,2,2,2,Apartment / Unit / Flat
$850 per week,4 Pandorea Place,NARANGBA,QLD,4,2,2,House
$595 pw,1/60 Selwyn Street,MEREWETHER,NSW,3,2,1,Apartment / Unit / Flat
$420 pw,25 Whitsunday Drive,KIRWAN,QLD,3,1,1,House
"$1,350 per week",46 Cecily Street,LILYFIELD,NSW,3,2,−,House
$870 p/w,701/26 Levey Street,WOLLI CREEK,NSW,2,2,1,Apartment / Unit / Flat
"$1,250",7 Tallow Tree Crescent,SUBIACO,WA,3,2,2,House
$620 weekly,13 Ellington Rd,SANDY BAY,TAS,2,2,2,House
$575,135 Patterson Road,BENTLEIGH,VIC,3,2,3,House
$700 per week,1/16 Bay Road,NORTH SYDNEY,NSW,1,1,1,Apartment / Unit / Flat
"$1,100",2315/6 Kingsborough Way,ZETLAND,NSW,2,2,2,Apartment / Unit / Flat
"$7,500",59A Moruben Road,MOSMAN,NSW,5,5,2,House
$400.00,3/272 Walsh Street,SOUTH YARRA,VIC,1,1,1,Apartment / Unit / Flat
"$695pw/$3,020pcm",3/1 Warringal Street,BULLEEN,VIC,3,2,2,Townhouse
$550 Weekly,10 McNeilly Street,NORVILLE,QLD,3,2,1,House
"$1,250 weekly",20 Elm Grove,ST KILDA EAST,VIC,3,2,1,House
$530 per week (Fully furnished),unit 8/65 Albion Street,SOUTH YARRA,VIC,1,1,1,Apartment / Unit / Flat
$495 per week,39 David Walsh Avenue,FORDE,ACT,1,1,1,House
"$2,500 Per Week",2605/159 Old Burleigh Road,BROADBEACH,QLD,3,3,2,Apartment / Unit / Flat
$750 per week,203/116 Belmont Road,MOSMAN,NSW,1,1,1,Apartment / Unit / Flat
$360 per week,10/52 Trinculo Place,QUEANBEYAN,NSW,2,1,1,Apartment / Unit / Flat
"$3,500 Per Week",2501/43 Peerless Avenue,MERMAID BEACH,QLD,4,3,4,Apartment / Unit / Flat
$475 per week,2297 Flagstone Creek Road,SILVER RIDGE,QLD,2,1,4,House
$760,117/88 Bonar St,WOLLI CREEK,NSW,2,1,1,Apartment / Unit / Flat
$800 Per week,71 Evergreen View,ROBINA,QLD,3,2,1,Townhouse
$390 per week,1/10 Browne Street,HADSPEN,TAS,2,1,3,House
$680 per week,74 Coleridge Street,RIVERWOOD,NSW,3,1,1,House
$550 per week,2/15 Russell Place,QUEANBEYAN,NSW,3,1,1,Semi-Detached
"$1,100",8 Victor Parade,SHOAL BAY,NSW,5,3,2,House
$1500 pw,4 Murray Drive,POINT LEO,VIC,5,2,−,House
$550,12 Kinyunga Street,KIPPA-RING,QLD,3,1,1,House
$850.00 per week,2/14 Stanley Street,RANDWICK,NSW,2,1,−,Apartment / Unit / Flat
$975,5/17 Neringah Avenue North,WAHROONGA,NSW,3,2,2,Apartment / Unit / Flat
